100,0.5130453,1.0062715,0.863435582822086
200,0.51659364,1.005352,0.8084848484848486
300,0.5138802,1.0024176,0.7582872928176796
400,0.51450634,1.0027015,0.7802335456475584
500,0.5147151,1.001506,0.7783006535947713
600,0.5159674,1.0014557,0.7614912280701754
700,0.5182634,0.9999888,0.7664756446991404
800,0.5153413,1.0000753,0.7013888888888888
900,0.51659364,0.9990177,0.6980609418282548
1000,0.5168023,1.000664,0.6976190476190476
1100,0.5174285,0.99829626,0.768370607028754
1200,0.51701105,1.0005476,0.7026378896882494
1300,0.5159674,0.99789596,0.7300884955752213
1400,0.51617616,1.0004251,0.7394343434343436
1500,0.5147151,0.99806356,0.7612903225806451
1600,0.51951575,0.9988114,0.7515060240963856
1700,0.5168023,0.9986542,0.7132289156626507
1800,0.5168023,0.9989848,0.7222632794457275
1900,0.51659364,0.99790645,0.6971830985915493
2000,0.51617616,0.9993475,0.749454926624738
2100,0.51659364,1.0002748,0.7233596837944665
2200,0.51617616,0.9980361,0.7015706806282722
2300,0.51617616,0.9973931,0.7477341389728097
2400,0.5163849,0.99955696,0.7388913525498891
2500,0.5163849,0.998388,0.6949140049140049
2600,0.5149238,1.0013,0.7260208333333333
2700,0.5168023,0.9981475,0.6811352657004831
2800,0.51847214,0.9974421,0.6979895561357702
2900,0.51617616,0.9986922,0.7174429223744292
3000,0.5199332,0.9970592,0.6761363636363636
3100,0.5168023,1.0004222,0.7106708595387841
3200,0.51763725,0.9971187,0.6773743016759777
3300,0.51617616,0.9986042,0.6965558194774347
3400,0.51617616,0.9983899,0.7110755148741419
3500,0.51701105,0.99942285,0.7110755148741419
3600,0.51429766,1.0006537,0.7059453302961275
3700,0.5163849,0.99923724,0.7256953642384106
3800,0.5186809,0.99690753,0.6979472140762464
3900,0.5186809,0.9973088,0.693029490616622
4000,0.517846,0.9972001,0.6818508287292817
4100,0.5174285,0.99757457,0.7184938271604938
4200,0.5163849,0.9982085,0.7072517321016166
4300,0.5159674,0.99887395,0.7294222222222222
4400,0.51659364,0.99764127,0.6996021220159151
4500,0.51701105,0.9983355,0.6862244897959183
4600,0.51847214,0.9969038,0.6875
4700,0.51617616,0.9990264,0.7302844638949672
4800,0.52014196,0.9967384,0.6704225352112676
4900,0.5168023,0.9980117,0.6961574074074074
5000,0.5190983,0.9969414,0.7329376854599406
5100,0.5172198,0.99679536,0.6898550724637681
5200,0.51617616,0.9988029,0.7394222222222222
5300,0.5182634,0.99796486,0.690981308411215
5400,0.5174285,0.99698305,0.6574585635359116
5500,0.5172198,0.9969121,0.68
5600,0.5174285,0.9967364,0.7
5700,0.51617616,0.99773735,0.6903373493975904
5800,0.519307,0.9966224,0.672316384180791
5900,0.51617616,0.99742806,0.685064935064935
6000,0.5168023,0.998217,0.6794939759036145
6100,0.51951575,0.9968159,0.6743243243243243
6200,0.51659364,0.9973721,0.6950904392764858
6300,0.51659364,0.9999261,0.7223809523809523
6400,0.5159674,0.9982325,0.6939130434782609
6500,0.51701105,0.9986968,0.7023853211009174
6600,0.5163849,0.997955,0.6762350119904077
6700,0.5163849,0.99742395,0.7211796246648794
6800,0.51617616,0.9980264,0.6832318501170961
6900,0.5186809,0.99662554,0.7153392330383481
7000,0.5172198,0.99706554,0.7121212121212122
7100,0.51701105,0.9975577,0.7138235294117647
7200,0.5205594,0.99674857,0.7146739130434783
7300,0.51951575,0.9964421,0.695906432748538
7400,0.51659364,0.99871993,0.7311529411764706
7500,0.51617616,0.99731106,0.714769647696477
7600,0.5199332,0.996236,0.7345679012345679
7700,0.52014196,0.99648035,0.7
7800,0.5188896,0.99751455,0.7266339066339067
7900,0.5186809,0.99685484,0.709005376344086
8000,0.52014196,0.9972446,0.7442199488491049
